Name
COCA-COLA RFRS USA 1998 6 3/4% 15/01/38 S - RED. YIELD
INTL BUS MCHS CORP 1998 6 1/2% 15/01/28 S - RED. YIELD
TARGET CORPORATION 1998 6 3/4% 01/01/28 S - RED. YIELD
THE HERTZ CORP. 1998 7% 15/01/28 S - RED. YIELD
AMERITECH CAP.FDG. 1998 6.55% 15/01/28 S - RED. YIELD
AMERITECH CAP.FDG. 1998 5.95% 15/01/38 P01/05 - RED. YIELD
UNION PACIFIC CORP. 1998 7 1/8% 01/02/28 S - RED. YIELD
LOWE S COS.INCO. 1998 6 7/8% 15/02/28 S - RED. YIELD
DUKE EN.FLORIDA LLC 1998 6 3/4% 01/02/28 B - RED. YIELD
3M COMPANY 1998 6 3/8% 15/02/28 S - RED. YIELD
FORD MOTOR COMPANY 1998 6 5/8% 15/02/28 S - RED. YIELD
COMCAST CAB COMMS 1998 7 1/8% 15/02/28 S - RED. YIELD
NTHN ILL.GAS CO. 1998 6.58% 15/02/28 S - RED. YIELD
NTHN ILL.GAS CO. 1998 6.58% 15/02/28 AMBAC - RED. YIELD
MERCK & CO.INCO. 1998 6.4% 01/03/28 S - RED. YIELD
KINDER MORGAN INCO. 1998 7 1/4% 01/03/28 S - RED. YIELD
KINDER MORGAN INCO. 1998 7.45% 01/03/98 S - RED. YIELD
HISTORIC TW INCO. 1998 6.95% 15/01/28 B - RED. YIELD
OCCIDENT PTL CORP 1998 7.2% 01/04/28 S - RED. YIELD
VERIZON NEW YORK 1998 6 1/2% 15/04/28 S - RED. YIELD
VERIZON COMMS INCO 1998 6.94% 15/04/28 S - RED. YIELD
GOODRICH CORP. 1998 7% 15/04/38 S - RED. YIELD
ANADARKO PTL CORP 1998 7.15% 15/05/28 S - RED. YIELD
COCA-COLA RFRS USA 1998 7% 15/05/98 S - RED. YIELD
BELLSOUTH TELECOM. 1998 6 3/8% 01/06/28 S - RED. YIELD
FORD HOLDINGS LLC 1998 9.3% 01/03/30 S - RED. YIELD
FORD MOTOR COMPANY 1998 8.9% 15/01/32 S - RED. YIELD
FORD MOTOR COMPANY 1998 9.98% 15/02/47 S - RED. YIELD
FORD MOTOR COMPANY 1998 9.215% 15/09/21 S - RED. YIELD
EL PASO LLC 1998 6.95% 01/06/28 S - RED. YIELD
DUKE EN.OHIO INCO. 1998 6.35% 15/06/38 P06/03 - RED. YIELD
HONEYWELL INTL 1998 6 5/8% 15/06/28 S - RED. YIELD
COLGATE-PALMOLIVE 1998 6.45% 16/06/28 C - RED. YIELD
HONEYWELL INTL 1998 9.065% 01/06/33 S - RED. YIELD
THE BOEING COMPANY 1998 6 5/8% 15/02/38 S - RED. YIELD
KRAFT HEINZ FOODS 1998 6 3/8% 15/07/28 S - RED. YIELD
CATERPILLAR INCO 1998 6 5/8% 15/07/28 S - RED. YIELD
TARGET CORPORATION 1998 6.65% 01/08/28 S - RED. YIELD
UNITED TECHNOLOGIES 1998 6.7% 01/08/28 S - RED. YIELD
COCA-COLA RFRS USA 1998 6 3/4% 15/09/28 S - RED. YIELD
FORD MOTOR COMPANY 1998 6 5/8% 01/10/28 S - RED. YIELD
TENNESSEE GAS PIPE 1998 7% 15/10/28 S - RED. YIELD
SECURITY CAP.GROUP 1998 7.7% 15/06/28 S - RED. YIELD
RAYTHEON CO. 1998 7% 01/11/28 S - RED. YIELD
HISTORIC TW INCO. 1998 6 5/8% 15/05/29 S - RED. YIELD
MERCK SHARP & DOHME 1998 5.95% 01/12/28 S - RED. YIELD
DUKE ENERGY CRIS. 1998 6% 01/12/28 A - RED. YIELD
PHARMACIA LLC 1998 6.6% 01/12/28 144A - RED. YIELD
VERIZON PENN.LLC 1998 6% 01/12/28 S - RED. YIELD
UNION PACIFIC CORP. 1999 6 5/8% 01/02/29 S - RED. YIELD
FORD MOTOR COMPANY 1999 6 3/8% 01/02/29 S - RED. YIELD
OCCIDENT PTL CORP 1999 8.45% 15/02/29 S - RED. YIELD
BURLINGTON RES.LLC 1999 7 3/8% 01/03/29 S - RED. YIELD
ANADARKO PTL CORP 1999 7.2% 15/03/29 S - RED. YIELD
AT&T CORP. 1999 6 1/2% 15/03/29 S - RED. YIELD
CONOCOPHILLIPS CO. 1999 7% 30/03/29 S - RED. YIELD
ANADARKO PTL CORP 1999 7.95% 15/04/29 S - RED. YIELD
CONOCOPHILLIPS CO. 1999 6.95% 15/04/29 S - RED. YIELD
ALLTEL CORPORATION 1999 6.8% 01/05/29 S - RED. YIELD
DUKE ENERGY INDIANA 1999 8.85% 15/01/22 CCC - RED. YIELD
DUKE ENERGY INDIANA 1999 8.85% 15/01/22 CCC (MB - RED. YIELD
ROHM & HAAS COMPANY 1999 7.85% 15/07/29 144A - RED. YIELD
FORD MOTOR COMPANY 1999 7.45% 16/07/31 S - RED. YIELD
PEPSI-COLA MET.BT. 1999 7% 01/03/29 B - RED. YIELD
LOWE S COS.INCO. 1999 6 1/2% 15/03/29 B - RED. YIELD
JOHNSON & JOHNSON 1999 6.95% 01/09/29 S - RED. YIELD
UNITED TECHNOLOGIES 1999 7 1/2% 15/09/29 S - RED. YIELD
PDMNT NATGS COIC 1999 7.95% 14/09/29 C - RED. YIELD
COMCAST HDG CORP CV 2% 15/11/29 ZONES - RED. YIELD
ROHM & HAAS COMPANY 1999 7.85% 15/07/29 B - RED. YIELD
DOW CHEMICAL CO 1999 7 3/8% 01/11/29 S - RED. YIELD
LOCKHEED MARTIN 1999 8 1/2% 01/12/29 S - RED. YIELD
CONOCOPHILLIPS CO. 2000 8 1/8% 15/02/30 S - RED. YIELD
WALMART INCO. 2000 7.55% 15/02/30 S - RED. YIELD
BELLSOUTH LLC 2000 7 7/8% 15/02/30 S - RED. YIELD
VALERO ENERGY CORP. 2000 8 3/4% 15/06/30 S - RED. YIELD
EL PASO LLC 2000 8.05% 15/10/30 S - RED. YIELD
VERIZON COMMS INCO 2000 7 3/4% 01/12/30 144A - RED. YIELD
SOUTHERN NATGS.CO. 2001 7.35% 15/02/31 S - RED. YIELD
PROGRESS EN.INCO. 2001 7 3/4% 01/03/31 S - RED. YIELD
KINDER MORGAN EN. 2001 7.4% 15/03/31 S - RED. YIELD
WARNER MEDIA LLC 2001 7 5/8% 15/04/31 S - RED. YIELD
CATERPILLAR INCO 2001 7.3% 01/05/31 S - RED. YIELD
TARGET CORPORATION 2001 7% 15/07/31 S - RED. YIELD
EL PASO LLC 2001 7.8% 01/08/31 S - RED. YIELD
BURLINGTON RES.LLC 2001 7.2% 15/08/31 S - RED. YIELD
VERIZON COMMS INCO 2001 7 3/4% 01/12/30 B - RED. YIELD
NWCG.WRLS.SVS.INCO. 2001 8 3/4% 01/03/31 B - RED. YIELD
CONOCO FUNDING 2001 7 1/4% 15/10/31 S - RED. YIELD
BELLSOUTH LLC 2001 6 7/8% 15/10/31 S - RED. YIELD
PROGRESS EN.INCO. 2001 7% 30/10/31 S - RED. YIELD
MONDELEZ INTL INCO 2001 6 1/2% 01/11/31 S - RED. YIELD
EL PASO LLC 2002 7 3/4% 15/01/32 S - RED. YIELD
SOUTHERN NATGS.CO. 2002 8% 01/03/32 S - RED. YIELD
TWDC ENTERPRISES 18 2002 7% 01/03/32 B - RED. YIELD
KINDER MORGAN EN. 2002 7 3/4% 15/03/32 S - RED. YIELD
GENERAL ELEC CO 2002 6 3/4% 15/03/32 A - RED. YIELD
EXELON CORPORATION 2002 7.6% 01/04/32 S - RED. YIELD
VERIZON NEW YORK 2002 7 3/8% 01/04/32 B - RED. YIELD
WARNER MEDIA LLC 2002 7.7% 01/05/32 S - RED. YIELD
VALERO ENERGY CORP. 2002 7 1/2% 15/04/32 S - RED. YIELD
CATERPILLAR INCO 2002 6.95% 01/05/42 S - RED. YIELD
TENNESSEE GAS PIPE 2002 8 3/8% 15/06/32 S - RED. YIELD
ALLTEL CORPORATION 2002 7 7/8% 01/07/32 S - RED. YIELD
VERIZON COMMS INCO 2002 7 3/4% 15/06/32 S - RED. YIELD
BURLINGTON RES.LLC 2002 7.4% 01/12/31 B - RED. YIELD
EMERSON ELEC.CO. 2002 6% 15/08/32 S - RED. YIELD
AT&T MOBILITY LLC 2002 7 1/8% 15/12/31 B - RED. YIELD
DUKE ENERGY CRIS. 2002 6.45% 15/10/32 S - RED. YIELD
CONOCOPHILLIPS 2002 5.9% 15/10/32 144A - RED. YIELD
TARGET CORPORATION 2002 6.35% 01/11/32 S - RED. YIELD
COMCAST CABLE 2002 9.455% 15/11/22 S - RED. YIELD
KINDER MORGAN EN. 2002 7.3% 15/08/33 B - RED. YIELD
INTL BUS MCHS CORP 2002 5 7/8% 29/11/32 S - RED. YIELD
ALABAMA POWER CO 2002 5 7/8% 01/12/22 S - RED. YIELD
FLA PWR& LT CO 2002 5.85% 01/02/33 S - RED. YIELD
COMMONWEALTH EDISON 2003 5 7/8% 01/02/33 100 - RED. YIELD
THE BOEING COMPANY 2003 6 1/8% 15/02/33 S - RED. YIELD
ALABAMA POWER CO 2003 5.7% 15/02/33 T - RED. YIELD
DUKE EN.FLORIDA LLC 2003 5.9% 01/03/33 S - RED. YIELD
CONOCOPHILLIPS 2003 5.9% 15/10/32 B - RED. YIELD
ALABAMA POWER CO 2003 5.6% 15/03/33 V - RED. YIELD
COMCAST CORPORATION 2003 7.05% 15/03/33 S - RED. YIELD
KRAFT HEINZ FOODS 2003 6 3/4% 15/03/32 B - RED. YIELD
FLA PWR& LT CO 2003 5 5/8% 01/04/34 S - RED. YIELD
GEORGIA POWER CO 2003 5 3/4% 15/04/23 N - RED. YIELD
PEPCO HOLDINGS LLC 2003 7.45% 15/08/32 B - RED. YIELD
JOHNSON & JOHNSON 2003 4.95% 15/05/33 S - RED. YIELD
UNION PACIFIC CORP. 2003 5 3/8% 01/06/33 S - RED. YIELD
DUKE EN.OHIO INCO. 2003 5.4% 15/06/33 A - RED. YIELD
DUKE EN.OHIO INCO. 2003 5 3/8% 15/06/33 B - RED. YIELD
VERIZON MARYLAND 2003 5 1/8% 15/06/33 B - RED. YIELD
BALTIMORE G&E.CO. 2003 5.2% 15/06/33 S - RED. YIELD
EL PASO NTRL.GAS 2003 8 3/8% 15/06/32 B - RED. YIELD
DUKE ENERGY PRG.LLC 2003 6 1/8% 15/09/33 S - RED. YIELD
FLA PWR& LT CO 2003 5.95% 01/10/33 S - RED. YIELD
NTHN ILL.GAS CO. 2003 5.8% 01/12/23 S - RED. YIELD
NTHN ILL.GAS CO. 2003 5.9% 01/12/32 S - RED. YIELD
NTHN ILL.GAS CO. 2003 5.9% 01/12/33 S - RED. YIELD
WYETH LLC 2003 6 1/2% 01/02/34 S - RED. YIELD
WYETH LLC 2003 6.45% 01/02/24 S - RED. YIELD
PDMNT NATGS COIC 2003 6% 19/12/33 S - RED. YIELD
THE P&G.CO. 2004 5 1/2% 01/02/34 S - RED. YIELD
FLA PWR& LT CO 2004 5.65% 01/02/35 S - RED. YIELD
POTOMAC ELPW.CO. 2004 5 3/4% 15/04/34 S - RED. YIELD
ATLANTIC CITY ELEC. 2004 5.8% 15/05/34 S - RED. YIELD
PECO ENERGY CO. 2004 5.9% 01/05/34 S - RED. YIELD
UNION PACIFIC CORP. 2004 6 1/4% 01/05/34 S - RED. YIELD
BELLSOUTH LLC 2004 6.55% 15/06/34 S - RED. YIELD
THE P&G.CO. 2004 5.8% 15/08/34 S - RED. YIELD
AT&T INCORPORATED 2004 6.45% 15/06/34 S - RED. YIELD
SOUTHERN CO.GAS 2004 6% 01/10/34 S - RED. YIELD
AT&T INCORPORATED 2004 6.15% 15/09/34 S - RED. YIELD
BELLSOUTH LLC 2004 6% 15/11/34 S - RED. YIELD
KINDER MORGAN EN. 2005 5.8% 15/03/35 S - RED. YIELD
DUKE ENERGY PRG.LLC 2005 5.7% 01/04/35 S - RED. YIELD
UNITED TECHNOLOGIES 2005 5.4% 01/05/35 S - RED. YIELD
PEPSI-COLA MET.BT. 2005 5 1/2% 15/05/35 S - RED. YIELD
POTOMAC ELPW.CO. 2005 5.4% 01/06/35 S - RED. YIELD
FLA PWR& LT CO 2005 4.95% 01/06/35 S - RED. YIELD
COMCAST CORPORATION 2005 5.65% 15/06/35 S - RED. YIELD
EXELON CORPORATION 2005 5 5/8% 15/06/35 S - RED. YIELD
MONSANTO COMPANY 2005 5 1/2% 30/07/35 S - RED. YIELD
MONSANTO COMPANY 2005 5 1/2% 30/07/35 S - RED. YIELD
KINDER MORGAN INCO. 2005 6.7% 15/02/27 144A - RED. YIELD
WALMART INCO. 2005 5 1/4% 01/09/35 S - RED. YIELD
CATERPILLAR INCO 2005 5.3% 15/09/35 S - RED. YIELD
VERIZON COMMS INCO 2005 5.85% 15/09/35 S - RED. YIELD
FLA PWR& LT CO 2005 5.4% 01/09/35 S - RED. YIELD
LOWE S COS.INCO. 2005 5 1/2% 15/10/35 S - RED. YIELD
SKY GROUP FIN.LTD. 2005 6 1/2% 15/10/35 144A - RED. YIELD
DUKE ENERGY INDIANA 2005 6.12% 15/10/35 S - RED. YIELD
COMCAST CORPORATION 2005 6 1/2% 15/11/35 S - RED. YIELD
GENERAL ELEC CO 2006 5.55% 05/01/26 A - RED. YIELD
FLA PWR& LT CO 2006 5.65% 01/02/37 S - RED. YIELD
WYETH LLC 2006 6% 15/02/36 B - RED. YIELD
MONSANTO COMPANY 2006 5 1/2% 15/08/25 B - RED. YIELD
KINDER MORGAN FIN. 2006 6.4% 05/01/36 B - RED. YIELD
COMCAST CORPORATION 2006 6.45% 15/03/37 S - RED. YIELD
UNITEDHEALTH GROUP 2006 5.8% 15/03/36 S - RED. YIELD
COMMONWEALTH EDISON 2006 5.9% 15/03/36 103 - RED. YIELD
COMMONWEALTH EDISON 2006 5.9% 15/03/36 103 (AM - RED. YIELD
DUKE EN.KEN.INCO. 2006 6.2% 10/03/36 144A - RED. YIELD
HONEYWELL INTL 2006 5.7% 15/03/36 S - RED. YIELD
XTO ENERGY INCO. 2006 6.1% 01/04/36 S - RED. YIELD
AT&T INCORPORATED 2006 6.8% 15/05/36 S - RED. YIELD
UNITED TECHNOLOGIES 2006 6.05% 01/06/36 S - RED. YIELD
AETNA INCORPORATED 2006 6 5/8% 15/06/36 S - RED. YIELD
CATERPILLAR INCO 2006 6.05% 15/08/36 S - RED. YIELD
KINDER MORGAN INCO. 2006 7.42% 15/02/37 B - RED. YIELD
KINDER MORGAN INCO. 2006 6.95% 01/06/28 S - RED. YIELD
KINDER MORGAN INCO. 2006 6.7% 15/02/27 P02/07 - RED. YIELD
ANADARKO PTL CORP 2006 6.45% 15/09/36 S - RED. YIELD
PECO ENERGY CO. 2006 5.95% 01/10/36 S - RED. YIELD
GOODRICH CORP. 2006 6.8% 01/07/36 B - RED. YIELD
LOWE S COS.INCO. 2006 5.8% 15/10/36 S - RED. YIELD
BALTIMORE G&E.CO. 2006 6.35% 01/10/36 144A - RED. YIELD
BURLINGTON RES.LLC 2006 5.95% 15/10/36 S - RED. YIELD
WARNER MEDIA LLC 2006 6 1/2% 15/11/36 S - RED. YIELD
MERCK & CO.INCO. 2006 5 3/4% 15/11/36 S - RED. YIELD
BRISTOL-MR.SQUIBB 2006 5 7/8% 15/11/36 S - RED. YIELD
LOCKHEED MARTIN 2006 6.15% 01/09/36 B - RED. YIELD
THE HOME DEPOT 2006 5 7/8% 16/12/36 S - RED. YIELD
FLA PWR& LT CO 2006 6.2% 01/06/36 B - RED. YIELD
KINDER MORGAN EN. 2007 6 1/2% 01/02/37 S - RED. YIELD
THE P&G.CO. 2007 5.55% 05/03/37 S - RED. YIELD
GEORGIA POWER CO 2007 5.65% 01/03/37 2007A - RED. YIELD
ELI LILLY AND CO. 2007 5.55% 15/03/37 S - RED. YIELD
ELI LILLY AND CO. 2007 5 1/2% 15/03/27 S - RED. YIELD
